id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd00190_c0	beta-D-Glucose_c0	C6H12O6	0	WQZGKKKJIJFFOK-VFUOTHLCSA-N	OCC1OC(O)C(O)C(O)C1O	-218.28	C00221	cpd00190
cpd01777_c0	Phosphoribosyl-AMP_c0	C15H19N5O14P2	-4	RTQMRTSPTLIIHM-KEOHHSTQSA-J	N=c1c2ncn(C3OC(COP(=O)([O-])[O-])C(O)C3O)c2ncn1C1OC(COP(=O)([O-])[O-])C(O)C1O	-599.22	C02741	cpd01777
cpd02979_c0	phosphoribosylformiminoaicar-phosphate_c0	C15H21N5O15P2	-4	QOUSHGMTBIIAHR-KEOHHSTQSA-J	NC(=O)c1ncn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c1N=CNC1OC(COP(=O)([O-])[O-])C(O)C1O	-651.87	C04896	cpd02979
cpd03588_c0	L-erythro-3-Methylmalyl-CoA_c0	C26H38N7O20P3S	-4	OTENCPQKSBPYCM-GQCNFOOOSA-I	CC(C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)[O-]	-900.27	C06027	cpd03588
cpd03589_c0	Mesaconyl-CoA_c0	C26H36N7O19P3S	-4	LVBVWNJPMXCQJE-CBBDEUQJSA-I	CC(=CC(=O)[O-])C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-843.53	C06028	cpd03589
cpd03043_c0	3-Hydroxybutanoyl-CoA_c0	C25H39N7O18P3S	-3	QHHKKMYHDBRONY-RMNRSTNRSA-J	CC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-820.63	C05116	cpd03043
cpd00357_c0	TTP_c0	C10H14N2O14P3	-3	NHVNXKFIZYSCEB-XLPZGREQSA-K	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O2)c(=O)nc1[O-]	-774.34	C00459	cpd00357
cpd15337_c0	2-Acyl-sn-glycero-3-phosphoethanolamine tetradecanoyl_c0	C19H40NO7P	0			-329.7		cpd15337
cpd03847_c0	Myristic acid_c0	C14H27O2	-1	TUNFSRHWOTWDNC-UHFFFAOYSA-M	CCCCCCCCCCCCCC(=O)[O-]	-67.31	C06424	cpd03847
cpd00039_c0	L-Lysine_c0	C6H15N2O2	1	KDXKERNSBIXSRK-YFKPBYRVSA-O	NC(CCCC[NH3+])C(=O)O	-84.04	C00047	cpd00039
cpd00525_c0	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate_c0	C28H39N5O23P2	-4	OJZCATPXPWFLHF-HPUCEMLMSA-J	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C([O-])=NC(CCC(=O)[O-])C(=O)O	-958.02	C00692	cpd00525
cpd02861_c0	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysine_c0	C34H52N7O24P2	-3	RLNOPSGEZLGFAH-OCMBHFTRSA-K	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C(O)=NC(CCC(=O)[O-])C(O)=NC(CCCCN)C(=O)O	-984.91	C04700	cpd02861
cpd15525_c0	1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate_c0	C35H64O8P	-1			-313.5		cpd15525
cpd03113_c0	(S)-3-Hydroxyhexadecanoyl-CoA_c0	C37H62N7O18P3S	-4	DEHLMTDDPWDRDR-QQOJFMBSSA-J	CCCCCCCCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-801.19	C05258	cpd03113
cpd03126_c0	(2E)-Hexadecenoyl-CoA_c0	C37H60N7O17P3S	-4	JUPAQFRKPHPXLD-MSHHSVQMSA-J	CCCCCCCCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-742.34	C05272	cpd03126
cpd00115_c0	dATP_c0	C10H13N5O12P3	-3	SUYVUBYJARFZHO-RRKCRQDMSA-K	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])O1	-634.01	C00131	cpd00115
cpd00126_c0	GMP_c0	C10H12N5O8P	-2	RQFCJASXJCIDSX-UUOKFMHZSA-L	N=c1nc([O-])c2ncn(C3OC(COP(=O)([O-])O)C(O)C3O)c2[nH]1	-308.3	C00144	cpd00126
cpd00177_c0	dADP_c0	C10H13N5O9P2	-2	DAEAPNUQQAICNR-RRKCRQDMSA-L	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)([O-])[O-])O1	-426.01	C00206	cpd00177
cpd00301_c0	Sterol_c0	C17H28O	0	FPXSXMFOYWRHDX-UHFFFAOYSA-N	OC1CCC2C(CCC3C4CCCC4CCC23)C1	10.74	C00370	cpd00301
cpd11624_c0	Lecithin_c0	C10H18NO8PR2	0				C00157	cpd11624
cpd02601_c0	2-Lysolecithin_c0	C9H19NO7PR	0				C04230	cpd02601
cpd11979_c0	Steryl ester_c0	C18H27O2R	0				C01958	cpd11979
cpd03227_c0	5beta-Cholestane-3alpha,7alpha,26-triol_c0	C27H48O3	0	OQIJRBFRXGIHMI-UGMUFZQESA-N	CC(CO)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	-79.88	C05444	cpd03227
cpd03228_c0	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al_c0	C27H46O3	0	YWGOKHMOJTZGBN-UGMUFZQESA-N	CC(C=O)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	-70.4	C05445	cpd03228
cpd02535_c0	2,3-Dihydroxy-3-methylvalerate_c0	C6H11O4	-1	PDGXJDXVGMHUIR-UJURSFKZSA-M	CCC(C)(O)C(O)C(=O)[O-]	-159.58	C04104	cpd02535
cpd02882_c0	4--1-D-Ribitylamino-5-aminouracil_c0	C9H16N4O6	0	XKQZIXVJVUPORE-RPDRRWSUSA-N	Nc1c(O)nc(O)nc1NCC(O)C(O)C(O)CO	-189.57	C04732	cpd02882
cpd11225_c0	3-4-dihydroxy-2-butanone4-phosphate_c0	C4H7O6P	-2	OKYHYXLCTGGOLM-SCSAIBSYSA-L	CC(=O)C(O)COP(=O)([O-])[O-]	-320.85	C15556	cpd11225
cpd02656_c0	6-7-Dimethyl-8--1-D-ribityllumazine_c0	C13H17N4O6	-1	SXDXRJZUAJBNFL-XKSSXDPKSA-M	Cc1nc2c([O-])nc(=O)nc-2n(CC(O)C(O)C(O)CO)c1C	-124.62	C04332	cpd02656
cpd00154_c0	Xylose_c0	C5H10O5	0	SRBFZHDQGSBBOR-LECHCGJUSA-N	OC1COC(O)C(O)C1O	-180.06	C00181	cpd00154
cpd00259_c0	D-Lyxulose_c0	C5H10O5	0	ZAQJHHRNXZUBTE-WUJLRWPWSA-N	O=C(CO)C(O)C(O)CO	-181	C00310	cpd00259
cpd11582_c0	ala-L-Thr-L_c0	C7H14N2O4	0			-155.11		cpd11582
cpd00161_c0	L-Threonine_c0	C4H9NO3	0	AYFVYJQAPQTCCC-GBXIJSLDSA-N	CC(O)C(N)C(=O)O	-124.34	C00188	cpd00161
cpd15341_c0	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)_c0	C23H48NO7P	0			-323.22		cpd15341
cpd09790_c0	3-Methylsalicylaldehyde_c0	C8H8O2	0	IPPQNXSAJZOTJZ-UHFFFAOYSA-N	Cc1cccc(C=O)c1O	-41.46	C14087	cpd09790
cpd09791_c0	3-Methylsalicylate_c0	C8H7O3	-1	WHSXTWFYRGOBGO-UHFFFAOYSA-M	Cc1cccc(C(=O)O)c1[O-]	-94.16	C14088	cpd09791
cpd00216_c0	Chorismate_c0	C10H8O6	-2	WTFXTQVDAKGDEY-HTQZYQBOSA-L	C=C(OC1C=C(C(=O)[O-])C=CC1O)C(=O)[O-]	-169.49	C00251	cpd00216
cpd00101_c0	ribose-5-phosphate_c0	C5H9O8P	-2	PPQRONHOSHZGFQ-LMVFSUKVSA-L	O=CC(O)C(O)C(O)COP(=O)([O-])[O-]	-392.04	C00117	cpd00101
cpd00171_c0	D-Ribulose5-phosphate_c0	C5H9O8P	-2	FNZLKVNUWIIPSJ-UHNVWZDZSA-L	O=C(CO)C(O)C(O)COP(=O)([O-])[O-]	-393.5	C00199	cpd00171
cpd17043_c0	RNA transcription_c0	null	0					cpd17043
cpd01716_c0	3-Dehydroshikimate_c0	C7H7O5	-1	SLWWJZMPHJJOPH-PHDIDXHHSA-M	O=C([O-])C1=CC(=O)C(O)C(O)C1	-166.28	C02637	cpd01716
cpd00805_c0	D-Tagatose 6-phosphate_c0	C6H11O9P	-2	BGWGXPAPYGQALX-OEXCPVAWSA-L	O=P([O-])([O-])OCC1OC(O)(CO)C(O)C1O	-431.67	C01097	cpd00805
cpd02371_c0	D-Tagatose 1,6-biphosphate_c0	C6H10O12P2	-4	RNBGYGVWRKECFJ-OEXCPVAWSA-J	O=P([O-])([O-])OCC1OC(O)(COP(=O)([O-])[O-])C(O)C1O	-644.17	C03785	cpd02371
cpd00182_c0	Adenosine_c0	C10H13N5O4	0	OIRDTQYFTABQOQ-KQYNXXCUSA-N	Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O	-45.35	C00212	cpd00182
cpd00105_c0	D-Ribose_c0	C5H10O5	0	HMFHBZSHGGEWLO-AIHAYLRMSA-N	OCC1OC(O)C(O)C1O	-181.62	C00121	cpd00105
cpd00444_c0	CDPethanolamine_c0	C11H19N4O11P2	-1	WVIMUEUQJFPNDK-PEBGCTIMSA-M	N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OCCN)C(O)C2O)c([O-])n1	-536.39	C00570	cpd00444
cpd01982_c0	5-Phosphoribosylamine_c0	C5H11NO7P	-1	SKCBPEVYGOQGJN-TXICZTDVSA-M	NC1OC(COP(=O)([O-])O)C(O)C1O	-358.87	C03090	cpd01982
cpd02132_c0	3-Phospho-D-erythronate_c0	C4H7O8P	-2	CMVHVKHUWLAUNF-PWNYCUMCSA-K	O=C([O-])C(O)C(CO)OP(=O)([O-])[O-]	-408.32	C03356	cpd02132
cpd02645_c0	Phosphoenol-4-deoxy-3-tetrulosonate_c0	C4H5O7P	-2	FPQJGWWGSNGINK-UHFFFAOYSA-K	C=C(OP(=O)([O-])[O-])C(O)C(=O)[O-]	-350.95	C04309	cpd02645
cpd08288_c0	2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0	C14H22N3O17P3	-4	HTJXTKBIUVFUAR-XHIBXCGHSA-J	CC(CO)(OP(=O)([O-])[O-])C(O)COP(=O)(O)OP(=O)([O-])OCC1OC(n2ccc(=N)nc2[O-])C(O)C1O	-858.59	C11436	cpd08288
cpd08301_c0	2-C-methyl-D-erythritol2-4-cyclodiphosphate_c0	C5H10O9P2	-2	SFRQRNJMIIUYDI-UHNVWZDZSA-L	CC1(CO)OP(=O)([O-])OP(=O)([O-])OCC1O	-486.44	C11453	cpd08301
cpd12273_c0	1-Alkyl-2-acylglycerol_c0	C4H6O4R2	0				C03201	cpd12273
cpd12554_c0	1-Alkyl-2-acylglycerophosphoethanolamine_c0	C6H11NO7PR2	-1				C04475	cpd12554
cpd15277_c0	Palmitoyl-ACP_c0	C27H51N2O8PRS	-2					cpd15277
cpd15421_c0	CDP-1,2-dioctadecanoylglycerol_c0	C48H87N3O15P2	-2	PDCWLWQTNQCGRI-IGIWICMZSA-L	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(=N)nc2[O-])C(O)C1O)OC(=O)CCCCCCCCCCCCCCCCC	-631.12		cpd15421
cpd15721_c0	Diisohexadecanoylphosphatidylglycerophosphate_c0	C38H74O13P2	-2			-629.02		cpd15721
cpd15684_c0	CDP-1,2-dianteisoheptadecanoylglycerol_c0	C46H83N3O15P2	-2			-637.98		cpd15684
cpd15690_c0	Dianteisoheptadecanoylphosphatidylserine_c0	C40H76NO10P	-2			-422.26		cpd15690
cpd00184_c0	Thymidine_c0	C10H14N2O5	0	IQFYYKKMVGJFEH-XLPZGREQSA-N	Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1O	-145.84	C00214	cpd00184
cpd00151_c0	Thymine_c0	C5H6N2O2	0	RWQNBRDOKXIBIV-UHFFFAOYSA-N	Cc1cnc(O)nc1O	-61.48	C00178	cpd00151
cpd00509_c0	deoxyribose-1-phosphate_c0	C5H9O7P	-2	KBDKAJNTYKVSEK-VPENINKCSA-L	O=P([O-])([O-])OC1CC(O)C(CO)O1	-354.28	C00672	cpd00509
cpd00313_c0	Quercetin_c0	C15H9O7	-1	REFJWTPEDVJJIY-UHFFFAOYSA-M	O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc([O-])cc(O)c12	-177.08	C00389	cpd00313
cpd00204_c0	CO_c0	CHO	1	UGFAIRIUMAVXCW-UHFFFAOYSA-N	[C-]#[O+]	-28.6568	C00237	cpd00204
cpd02754_c0	2-Protocatechoylphloroglucinolcarboxylate_c0	C14H9O8	-1	GRXIELRCPYIEQI-UHFFFAOYSA-M	O=C(Oc1cc([O-])cc(O)c1C(=O)O)c1ccc(O)c(O)c1	-254.2	C04524	cpd02754
cpd15557_c0	phosphatidylserine dioctadecanoyl_c0	C42H80NO10P	-2			-415.4		cpd15557
cpd00293_c0	N-Acetyl-D-glucosamine 6-phosphate_c0	C8H14NO9P	-2	BRGMHAYQAZFZDJ-RTRLPJTCSA-L	CC([O-])=NC1C(O)OC(COP(=O)([O-])O)C(O)C1O	-425.13	C00357	cpd00293
cpd00288_c0	D-Glucosamine phosphate_c0	C6H13NO8P	-1	XHMJOUIAFHJHBW-IVMDWMLBSA-M	NC1C(O)OC(COP(=O)([O-])O)C(O)C1O	-395.53	C00352	cpd00288
cpd00663_c0	Acrylyl-CoA_c0	C24H35N7O17P3S	-3	POODSGUMUCVRTR-IEXPHMLFSA-J	C=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-764.06	C00894	cpd00663
cpd00191_c0	3-Oxopropanoate_c0	C3H3O3	-1	OAKURXIZZOAYBC-UHFFFAOYSA-M	O=CCC(=O)[O-]	-111.88	C00222	cpd00191
cpd00668_c0	ALCTT_c0	C5H7O4	-1	NMDWGEGFJUBKLB-YFKPBYRVSA-M	CC(=O)C(C)(O)C(=O)[O-]	-153.18	C00900	cpd00668
cpd03517_c0	Biotinyl-5-AMP_c0	C20H27N7O9PS	-1	UTQCSTJVMLODHM-RHCAYAJFSA-M	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)CCCCC2SCC3N=C([O-])NC32)C(O)C1O	-289.37	C05921	cpd03517
cpd12847_c0	Apo-[carboxylase]_c0	C7H13N3O2R2	0				C06249	cpd12847
cpd02787_c0	16-Methoxy-2,3-dihydro-3-hydroxytabersonine_c0	C22H28N2O4	0	MLIQIRKAHMVCDD-MMGCJVFTSA-O	CCC12C=CCN3CCC4(c5ccc(OC)cc5[NH2+]C4C(O)(C(=O)OC)C1)C32		C04578	cpd02787
cpd01736_c0	Deacetoxyvindoline_c0	C23H30N2O4	0	WNKDGPXNFMMOEJ-RNJSZURPSA-O	CCC12C=CCN3CCC4(c5ccc(OC)cc5[NH+](C)C4C(O)(C(=O)OC)C1)C32		C02673	cpd01736
cpd15323_c0	1-Acyl-sn-glycero-3-phosphoglycerol octadecanoyl_c0	C24H48O9P	-1			-394.89		cpd15323
cpd00412_c0	Deoxyuridine_c0	C9H12N2O5	0	MXHRCPNRJAMMIM-SHYZEUOFSA-N	O=c1nc(O)ccn1C1CC(O)C(CO)O1	-145.43	C00526	cpd00412
cpd00299_c0	dUMP_c0	C9H11N2O8P	-2	JSRLJPSBLDHEIO-SHYZEUOFSA-L	O=c1nc([O-])ccn1C1CC(O)C(COP(=O)([O-])O)O1	-357.93	C00365	cpd00299
cpd00337_c0	Hydrouracil_c0	C4H6N2O2	0	OIVLITBTBDPEFK-UHFFFAOYSA-N	OC1=NC(O)=NCC1	-70.08	C00429	cpd00337
cpd00092_c0	Uracil_c0	C4H4N2O2	0	ISAKRJDGNUQOIC-UHFFFAOYSA-N	Oc1ccnc(O)n1	-61.07	C00106	cpd00092
cpd15603_c0	Gly-Cys_c0	C5H10N2O3S	0					cpd15603
cpd11435_c0	fa1coa_c0	C35H59N7O17P3S	-3			-768.2		cpd11435
cpd15673_c0	1-isotetradecanoyl-sn-glycerol 3-phosphate_c0	C17H34O7P	-1			-348.5		cpd15673
cpd01197_c0	Nebularine_c0	C10H12N4O4	0	MRWXACSTFXYYMV-FDDDBJFASA-N	OCC1OC(n2cnc3cncnc32)C(O)C1O	-50.63	C01736	cpd01197
cpd00360_c0	Purine_c0	C5H4N4	0	KDCGOANMDULRCW-UHFFFAOYSA-N	c1ncc2nc[nH]c2n1	73.57	C15587	cpd00360
cpd15330_c0	1-tetradec-7-enoyl-sn-glycerol 3-phosphate_c0	C17H32O7P	-1			-324.33		cpd15330
cpd15298_c0	tetradecenoate_c0	C14H25O2	-1			-45.61		cpd15298
cpd01222_c0	1,4-Lactone_c0	C4H6O2	0	YEJRWHAVMIAJKC-UHFFFAOYSA-N	O=C1CCCO1	-61.46	C01770	cpd01222
cpd11988_c0	4-Hydroxyacid_c0	C4H7O3	-1	SJZRECIVHVDYJC-UHFFFAOYSA-M	O=C([O-])CCCO	-119.74	C01991	cpd11988
cpd03078_c0	Selenophosphate_c0	H2O3PSe	-1	JRPHGDYSKGJTKZ-UHFFFAOYSA-K	[O-]P([O-])([O-])=[Se]		C05172	cpd03078
cpd15565_c0	L-Seryl-tRNA(Sec)_c0	C18H28NO18P2R3	-2				C06481	cpd15565
cpd15563_c0	L-Selenocysteinyl-tRNA(Sec)_c0	C18H30NO17P2R3Se	0				C06482	cpd15563
cpd15417_c0	CDP-1,2-didodecanoylglycerol_c0	C36H63N3O15P2	-2			-650.56		cpd15417
cpd15354_c0	2-hexadec-9-enoyl-sn-glycerol 3-phosphate_c0	C19H36O7P	-1			-321.09		cpd15354
cpd00532_c0	O2-_c0	O2	-1	OUUQCZGPVNCOIJ-UHFFFAOYSA-M	[O][O-]	6.9	C00704	cpd00532
cpd01345_c0	Taurocyamine_c0	C3H9N3O3S	0	JKLRIMRKZBSSED-UHFFFAOYSA-N	N=C(N)NCCS(=O)(=O)O	-114.873	C01959	cpd01345
cpd02710_c0	2-(3-Carboxy-3-aminopropyl)-L-histidine_c0	C10H16N4O4	0				C04441	cpd02710
cpd02858_c0	2-[3-Carboxy-3-(methylammonio)propyl]-L-histidine_c0	C11H18N4O4	0				C04692	cpd02858
cpd11849_c0	RSH_c0	HRS	0				C01336	cpd11849
cpd14475_c0	ROOH_c0	HO2R	0				C15498	cpd14475
cpd00057_c0	Alcohol_c0	HOR	0				C00069	cpd00057
cpd14474_c0	R-S-S-R_c0	R2S2	0				C15496	cpd14474
cpd11704_c0	Protein tyrosine_c0	C10H10N2O3R2	0				C00585	cpd11704
cpd11820_c0	Protein tyrosine phosphate_c0	C10H10N2O6PR2	-1				C01167	cpd11820
cpd09802_c0	2-Naphthaldehyde_c0	C11H8O	0	PJKVFARRVXDXAD-UHFFFAOYSA-N	O=Cc1ccc2ccccc2c1	9.461	C14099	cpd09802
cpd09804_c0	2-Naphthoic acid_c0	C11H7O2	-1	UOBYKYZJUGYBDK-UHFFFAOYSA-M	O=C([O-])c1ccc2ccccc2c1	-43.239	C14101	cpd09804
cpd04122_c0	Aminoacetaldehyde_c0	C2H6NO	1	LYIIBVSRGJSHAV-UHFFFAOYSA-O	[NH3+]CC=O	-35.03	C06735	cpd04122
cpd08279_c0	1-Hydroxy-2-naphthaldehyde_c0	C11H8O2	0	OITQDWKMIPXGFL-UHFFFAOYSA-N	O=Cc1ccc2ccccc2c1O	-30.019	C11427	cpd08279
cpd02045_c0	1-Hydroxy-2-naphthoate_c0	C11H7O3	-1	SJJCQDRGABAVBB-UHFFFAOYSA-M	O=C(O)c1ccc2ccccc2c1[O-]	-82.719	C03203	cpd02045
cpd00144_c0	UDPglucuronate_c0	C15H19N2O18P2	-3	HDYANYHVCAPMJV-LXQIFKJMSA-K	O=C([O-])C1OC(OP(=O)(O)OP(=O)([O-])OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)C(O)C(O)C1O	-805.77	C00167	cpd00144
cpd00472_c0	UDPgalacturonate_c0	C15H19N2O18P2	-3	HDYANYHVCAPMJV-GXNRKQDOSA-K	O=C([O-])C1OC(OP(=O)(O)OP(=O)([O-])OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)C(O)C(O)C1O	-805.77	C00617	cpd00472
cpd12608_c0	Apo-[propionyl-CoA-carboxylase (ATP-hydrolysing)]_c0	C7H13N3O2R2	0				C04763	cpd12608
cpd12597_c0	Holo-[propionyl-CoA-carboxylase (ATP-hydrolysing)]_c0	C17H27N5O4R2S	0				C04727	cpd12597
cpd02074_c0	2-Oxo-6-aminocaproate_c0	C6H11NO3	0	GWENQMVPLJAMAE-UHFFFAOYSA-N	NCCCCC(=O)C(=O)O	-108.81	C03239	cpd02074
cpd00922_c0	delta1-Piperideine-2-carboxylate_c0	C6H8NO2	-1	GEJXSVNGWOSZPC-UHFFFAOYSA-M	O=C([O-])C1=NCCCC1	-57.53	C04092	cpd00922
cpd04105_c0	Mycothiol_c0	C17H30N2O12S	0	MQBCDKMPXVYCGO-FQBKTPCVSA-N	CC(O)=NC(CS)C(O)=NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O	-399.034	C06717	cpd04105
cpd04106_c0	S-Formylmycothiol_c0	C18H30N2O13S	0	JFPVMCRFDBEEHF-QFVXKRNMSA-N	CC(O)=NC(CSC=O)C(O)=NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O	-431.22	C06718	cpd04106
cpd11587_c0	Ala-Gln_c0	C8H15N3O4	0	HJCMDXDYPOUFDY-WHFBIAKZSA-N	CC(N)C(O)=NC(CCC(=N)O)C(=O)O	-152.46		cpd11587
cpd00143_c0	Phenylpyruvate_c0	C9H7O3	-1	BTNMPGBKDVTSJY-UHFFFAOYSA-M	O=C([O-])C(=O)Cc1ccccc1	-75.82	C00166	cpd00143
cpd11583_c0	Ala-Leu_c0	C9H18N2O3	0	RDIKFPRVLJLMER-BQBZGAKWSA-N	CC(C)CC(N=C(O)C(C)N)C(=O)O	-115.64		cpd11583
cpd00107_c0	L-Leucine_c0	C6H13NO2	0	ROHFNLRQFUQHCH-YFKPBYRVSA-N	CC(C)CC(N)C(=O)O	-84.87	C00123	cpd00107
cpd01413_c0	Styrene oxide_c0	C8H8O	0	AWMVMTVKBNGEAK-UHFFFAOYSA-N	c1ccc(C2CO2)cc1	17.42	C02083	cpd01413
cpd00464_c0	alpha-Tolualdehyde_c0	C8H8O	0	DTUQWGWMVIHBKE-UHFFFAOYSA-N	O=CCc1ccccc1	2.82	C00601	cpd00464
cpd00809_c0	O-Phospho-L-homoserine_c0	C4H8NO6P	-2	FXDNYOANAXWZHG-VKHMYHEASA-L	NC(CCOP(=O)([O-])O)C(=O)[O-]	-335.03	C01102	cpd00809
cpd04015_c0	trans-3-Chloro-2-propene-1-ol_c0	C3H5OCl	0	HJGHXDNIPAWLLE-OWOJBTEDSA-N	OCC=CCl	-24.48	C06611	cpd04015
cpd04017_c0	3-Chloroallyl aldehyde_c0	C3H3OCl	0	ZSOPPQGHWJVKJB-OWOJBTEDSA-N	O=CC=CCl	-16.55	C06613	cpd04017
cpd02414_c0	L-2-Amino-6-oxopimelate_c0	C7H10NO5	-1	UKCSFKLWNHUBDY-BYPYZUCNSA-M	NC(CCCC(=O)C(=O)O)C(=O)[O-]	-188.45	C03871	cpd02414
cpd02465_c0	tetrahydrodipicolinate_c0	C7H7NO4	-2	CXMBCXQHOXUCEO-BYPYZUCNSA-L	O=C([O-])C1=NC(C(=O)[O-])CCC1	-138.97	C03972	cpd02465
cpd00094_c0	2-Oxobutyrate_c0	C4H5O3	-1	TYEYBOSBBBHJIV-UHFFFAOYSA-M	CCC(=O)C(=O)[O-]	-111.07	C00109	cpd00094
cpd00169_c0	3-Phosphoglycerate_c0	C3H4O7P	-3	OSJPPGNTCRNQQC-UWTATZPHSA-K	O=C([O-])C(O)COP(=O)([O-])[O-]	-371.9	C00197	cpd00169
cpd00203_c0	1,3-Bisphospho-D-glycerate_c0	C3H4O10P2	-4	LJQLQCAXBUHEAZ-UWTATZPHSA-J	O=C(OP(=O)([O-])[O-])C(O)COP(=O)([O-])[O-]	-586.8	C00236	cpd00203
cpd02375_c0	Adenylosuccinate_c0	C14H14N5O11P	-4	OFBHPPMPBOJXRT-DPXQIYNJSA-J	O=C([O-])CC(Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O)C(=O)[O-]	-408.89	C03794	cpd02375
cpd02197_c0	5-Formyltetrahydrofolate_c0	C20H21N7O7	-2	VVIAGPKUTFNRDU-STQMWFEESA-L	N=c1nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1)N2C=O	-142.75	C03479	cpd02197
cpd00770_c0	N-Formyl-L-glutamate_c0	C6H7NO5	-2	ADZLWSMFHHHOBV-UHFFFAOYSA-L	O=C([O-])CCC(N=C[O-])C(=O)O	-192.08	C01045	cpd00770
cpd00241_c0	dGTP_c0	C10H13N5O13P3	-3	HAAZLUGHYHWQIW-KVQBGUIXSA-K	N=c1nc([O-])c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O3)c2[nH]1	-684.46	C00286	cpd00241
cpd00277_c0	Deoxyguanosine_c0	C10H13N5O4	0	YKBGVTZYEHREMT-KVQBGUIXSA-N	N=c1nc(O)c2ncn(C3CC(O)C(CO)O3)c2[nH]1	-55.96	C00330	cpd00277
cpd11592_c0	gly-glu-L_c0	C7H11N2O5	-1			-194.71		cpd11592
cpd00932_c0	5-O--1-Carboxyvinyl-3-phosphoshikimate_c0	C10H9O10P	-4	QUTYKIXIUDQOLK-PRJMDXOYSA-J	C=C(OC1CC(C(=O)[O-])=CC(OP(=O)([O-])[O-])C1O)C(=O)[O-]	-427.57	C01269	cpd00932
cpd11679_c0	Secondary alcohol_c0	CH2OR2	0					cpd11679
cpd11733_c0	Ketone_c0	COR2	0					cpd11733
cpd09793_c0	1-Naphthaldehyde_c0	C11H8O	0	SQAINHDHICKHLX-UHFFFAOYSA-N	O=Cc1cccc2ccccc12	9.461	C14090	cpd09793
cpd09794_c0	1-Naphthoic acid_c0	C11H7O2	-1	LNETULKMXZVUST-UHFFFAOYSA-M	O=C([O-])c1cccc2ccccc12	-43.239	C14091	cpd09794
cpd11433_c0	fa12_c0	C17H33O2	-1			-64.26		cpd11433
cpd11434_c0	fa12coa_c0	C38H65N7O17P3S	-3			-763.34		cpd11434
